date,open,high,low,close,volume
2015-08-08,2.77212,2.79881,0.714725,0.714876,314143.61458333
2015-08-09,0.753325,0.87981,0.629191,0.729347,699826.37152778
2015-08-10,0.701897,0.729854,0.636546,0.707703,457747.90972222
2015-08-11,0.708448,1.13141,0.663235,1.05767,640632.22648084
2015-08-12,1.06786,1.28994,0.883608,1.23767,1971841.04166667
2015-08-13,1.21744,1.96507,1.17199,1.82819,2527863.36805556
2015-08-14,1.82767,2.26188,1.75475,1.83231,4904504.00696864
2015-08-15,1.82787,1.87724,1.57098,1.69244,3879626.97916667
2015-08-16,1.6889,1.69524,1.08981,1.51268,2881362.91666667
2015-08-17,1.56603,1.58119,1.18534,1.20073,2522015.27777778
2015-08-18,1.20361,1.33116,1.09508,1.09508,1763725.19163763
2015-08-19,1.08705,1.31799,1.08705,1.25117,1780392.24561404
2015-08-20,1.25886,1.5333,1.24833,1.46545,1814741.90972222
2015-08-21,1.46492,1.55642,1.3528,1.41899,2559589.93031359
2015-08-22,1.39529,1.47641,1.35268,1.39285,1637652.82229965
2015-08-23,1.37923,1.4097,1.29777,1.35618,1545373.49305556
2015-08-24,1.35259,1.36278,1.23411,1.23411,1032296.22027972
2015-08-25,1.23127,1.24182,1.12865,1.14198,1024865.39583333
2015-08-26,1.14019,1.20248,1.06183,1.16774,1326381.11111111
2015-08-27,1.15998,1.18883,1.13729,1.14679,771850.3125
2015-08-28,1.1477,1.20779,1.1205,1.18894,776329.08710801
2015-08-29,1.19138,1.20721,1.14949,1.18326,513305.15384615
2015-08-30,1.18255,1.36799,1.17061,1.32211,823051.92013889
2015-08-31,1.31927,1.39615,1.20101,1.3501,1576243.06620209
2015-09-01,1.35824,1.39274,1.33663,1.35144,905847.85763889
2015-09-02,1.35161,1.35491,1.26462,1.29173,803286.13888889
2015-09-03,1.29479,1.30999,1.21103,1.26749,852918.96875
2015-09-04,1.26493,1.30252,1.23681,1.27439,632752.07317073
2015-09-05,1.27441,1.3423,1.27119,1.33472,410887.14634146
2015-09-06,1.33881,1.37364,1.29425,1.2973,473902.00347222
2015-09-07,1.29583,1.30548,1.23785,1.24782,520974.36933798
2015-09-08,1.24665,1.28238,1.23061,1.23828,432909.45804196
2015-09-09,1.24243,1.26048,1.20184,1.20568,398141.39236111
2015-09-10,1.20651,1.22157,1.13615,1.16993,423983.14583333
2015-09-11,1.16577,1.16907,0.940675,0.980469,1332136.80139373
2015-09-12,0.982978,1.11489,0.96978,1.04649,1453662.43508772
2015-09-13,1.03874,1.0427,0.902832,0.934392,676234.55902778
2015-09-14,0.936003,0.949387,0.872919,0.878408,676442.64808362
2015-09-15,0.875622,1.04554,0.875189,0.941645,756126.10069444
2015-09-16,0.94441,0.952698,0.901639,0.905947,645381.36805556
2015-09-17,0.907175,0.909204,0.831132,0.875142,767418.89930556
2015-09-18,0.874231,0.888102,0.833908,0.851872,633124.73758865
2015-09-19,0.853685,0.911883,0.833784,0.8846,449810.50704225
2015-09-20,0.882391,0.947741,0.873205,0.943408,451320.12099644
2015-09-21,0.938445,0.957326,0.878301,0.918502,472865.30769231
2015-09-22,0.919337,0.919337,0.865225,0.902008,463404.02090592
2015-09-23,0.901796,0.90891,0.885136,0.896117,369019.45833333
2015-09-24,0.893406,0.908571,0.79346,0.81789,410509.79513889
2015-09-25,0.81361,0.825665,0.712745,0.734289,1076853.96478873
2015-09-26,0.736223,0.787544,0.709328,0.78427,511502.02807018
2015-09-27,0.785964,0.791277,0.719169,0.720667,387224.52777778
2015-09-28,0.720839,0.725677,0.557062,0.577433,843319.75174825
2015-09-29,0.582886,0.67583,0.558346,0.657358,1130990.04513889
2015-09-30,0.661146,0.746722,0.635861,0.731122,703821.06944444
2015-10-01,0.738644,0.738644,0.655906,0.687993,754235.57638889
2015-10-02,0.690215,0.69112,0.654605,0.674621,337308.6271777
2015-10-03,0.678574,0.709204,0.675482,0.687157,196374.78245614
2015-10-04,0.687171,0.693126,0.660716,0.668705,126950.53125
2015-10-05,0.668379,0.674438,0.62445,0.62445,125451.49825784
2015-10-06,0.628643,0.653944,0.60623,0.65061,282330.63541667
2015-10-07,0.650645,0.656301,0.602423,0.609239,218422.18402778
2015-10-08,0.609388,0.633138,0.591971,0.619139,254929.14930556
2015-10-09,0.621716,0.692296,0.621716,0.651422,407040.88501742
2015-10-10,0.650628,0.650628,0.624374,0.626888,259412.56842105
2015-10-11,0.627857,0.639506,0.618335,0.63516,116624.24652778
2015-10-12,0.634963,0.657789,0.626116,0.628279,88257.40766551
2015-10-13,0.62603,0.63024,0.599214,0.608228,181925.29513889
2015-10-14,0.607655,0.61224,0.483974,0.521926,502059.62847222
2015-10-15,0.522968,0.572714,0.51473,0.559523,821727.32291667
2015-10-16,0.561878,0.568861,0.522533,0.536197,327595.11149826
2015-10-17,0.536495,0.56346,0.526961,0.548027,291859.29473684
2015-10-18,0.547178,0.552234,0.512861,0.51719,211258.69444444
2015-10-19,0.517734,0.521546,0.480994,0.488771,196519.14982578
2015-10-20,0.489014,0.501898,0.431648,0.43857,226038.36111111
2015-10-21,0.434829,0.482988,0.420897,0.449606,601015.74305556
2015-10-22,0.447329,0.619466,0.420991,0.565191,522825.0625
2015-10-23,0.567702,0.611743,0.504284,0.538123,1079966.73170732
2015-10-24,0.539657,0.577396,0.518688,0.567666,572673.59219858
2015-10-25,0.56359,0.688192,0.561383,0.613214,412101.20138889
2015-10-26,0.616039,0.757517,0.597098,0.738254,750493.5261324
2015-10-27,0.731317,0.898172,0.70889,0.863202,1603239.54861111
2015-10-28,0.869641,1.05579,0.807857,1.01001,1627933.99305556
2015-10-29,1.00248,1.19773,0.947374,1.19773,2713880.45138889
2015-10-30,1.20666,1.34505,0.96816,1.05007,2667309.47735192
2015-10-31,1.04122,1.05638,0.900171,0.918747,1395796.25978648
2015-11-01,0.916627,1.07674,0.899082,1.05345,496327.73188406
2015-11-02,1.05567,1.09979,0.953647,0.989438,789260.21254355
2015-11-03,0.989789,1.07044,0.936615,1.00935,1590315.52083333
2015-11-04,1.01336,1.03872,0.725665,0.907176,2469384.02097902
2015-11-05,0.89905,0.991259,0.860382,0.908193,2445664.44444444
2015-11-06,0.895637,0.989848,0.852929,0.92469,891600.04878049
2015-11-07,0.926032,0.943787,0.863539,0.923569,1014469.14234875
2015-11-08,0.927974,1.03268,0.915661,1.02298,816699.68055556
2015-11-09,1.02747,1.10642,0.945263,0.99788,1799432.36933798
2015-11-10,0.999278,1.05304,0.920968,0.933983,1294142.86111111
2015-11-11,0.934348,0.945278,0.729775,0.797487,957689.29861111
2015-11-12,0.791829,0.913919,0.76351,0.896364,1261645.19791667
2015-11-13,0.895711,0.917309,0.846023,0.901685,605588.08362369
2015-11-14,0.904096,0.906113,0.876908,0.888602,476898.21071429
2015-11-15,0.888812,0.921516,0.874957,0.910915,374589.73611111
2015-11-16,0.906368,0.944732,0.891971,0.928855,547039.87108014
2015-11-17,0.928962,1.03295,0.905794,1.00533,711634.02777778
2015-11-18,1.00798,1.01157,0.940516,0.99077,1070041.54861111
2015-11-19,0.993319,1.00797,0.937498,0.954651,547534.27430556
2015-11-20,0.955532,0.955735,0.898576,0.928767,504578.30313589
2015-11-21,0.92492,0.978743,0.92094,0.977114,471216.05434783
2015-11-22,0.97614,0.984132,0.958982,0.967151,463066.05902778
2015-11-23,0.968018,0.969057,0.93387,0.946755,392507.1533101
2015-11-24,0.946969,0.948055,0.895931,0.901607,444668.5
2015-11-25,0.900191,0.900191,0.851106,0.863464,652920.08680556
2015-11-26,0.863537,0.903643,0.80436,0.887869,789302.74305556
2015-11-27,0.884183,0.900051,0.860695,0.866476,688716.44635193
2015-11-28,0.867951,0.929293,0.862122,0.915583,497279.98611111
2015-11-29,0.915703,0.915703,0.860533,0.880089,368439.59375
2015-11-30,0.878614,0.895054,0.847696,0.873777,684882.24041812
2015-12-01,0.873119,0.886736,0.853937,0.876285,690526.19097222
2015-12-02,0.8748,0.878017,0.818924,0.820467,582775.86805556
2015-12-03,0.82121,0.837664,0.785086,0.814174,566498.33680556
2015-12-04,0.812143,0.859575,0.802373,0.843958,285269.56794425
2015-12-05,0.840041,0.872821,0.824444,0.860484,223696.84027778
2015-12-06,0.862438,0.882436,0.833115,0.833494,397401.6875
2015-12-07,0.8355,0.850791,0.78765,0.806997,494205.67944251
2015-12-08,0.811264,0.823645,0.782328,0.822,437603.89236111
2015-12-09,0.822118,0.824454,0.770488,0.791476,580216.10416667
2015-12-10,0.792167,0.86159,0.787291,0.84287,426574.01388889
2015-12-11,0.840396,0.928365,0.819789,0.913404,472733.19860627
2015-12-12,0.929762,1.04537,0.928546,0.970963,1307751.90625
2015-12-13,0.976973,0.989394,0.937438,0.952951,641044.03472222
2015-12-14,0.952884,1.0131,0.950178,0.993378,460903.25783972
2015-12-15,0.993022,1.02884,0.98224,1.01155,586620.24305556
2015-12-16,1.01415,1.01803,0.974927,0.990193,405987.51041667
2015-12-17,0.991182,0.997611,0.911807,0.940974,501625.01736111
2015-12-18,0.940701,0.940701,0.908081,0.922422,432044.28919861
2015-12-19,0.920127,0.925874,0.888916,0.910967,307131.59375
2015-12-20,0.908072,0.943185,0.899441,0.902649,374821.77777778
2015-12-21,0.903885,0.91739,0.891182,0.901743,557105.47902098
2015-12-22,0.900771,0.909526,0.862059,0.867954,448050.73611111
2015-12-23,0.864202,0.88294,0.856065,0.860902,457808.07638889
2015-12-24,0.858077,0.882818,0.8476,0.862971,345791.94444444
2015-12-25,0.863262,0.882556,0.861993,0.870139,279652.12891986
2015-12-26,0.870363,0.897453,0.838314,0.858561,273169.05208333
2015-12-27,0.854603,0.861538,0.841151,0.855209,306668.97569444
2015-12-28,0.856365,0.872394,0.832932,0.848085,197077.57491289
2015-12-29,0.845005,0.872567,0.833232,0.872567,217881.31944444
2015-12-30,0.873054,0.941099,0.866647,0.909437,354790.09027778
2015-12-31,0.911958,0.975414,0.910277,0.933432,784403.98958333
2016-01-01,0.933542,0.954822,0.931442,0.952636,343325.39721254
2016-01-02,0.948024,0.969637,0.93656,0.938792,267190.625
2016-01-03,0.937124,0.991362,0.934313,0.971632,314775.19097222
2016-01-04,0.971905,0.976438,0.929835,0.954406,311957.38327526
2016-01-05,0.95448,0.970597,0.946543,0.950168,340600.15972222
2016-01-06,0.950176,0.960659,0.935708,0.952551,265345.14583333
2016-01-07,0.95086,0.974623,0.93583,0.946178,519141.1875
2016-01-08,0.942005,0.991825,0.939715,0.991825,536739.78745645
2016-01-09,0.986789,0.992345,0.9736,0.984214,372886.99652778
2016-01-10,0.986833,1.00103,0.975099,0.997744,307114.57986111
2016-01-11,0.999231,1.06991,0.999216,1.0604,749989.80836237
2016-01-12,1.0616,1.28283,1.05009,1.14873,1690073.45804196
2016-01-13,1.141,1.15218,1.07703,1.12304,2121384.16666667
2016-01-14,1.1252,1.18905,1.10319,1.18905,857375.9375
2016-01-15,1.18959,1.31938,1.14293,1.21428,2248547.728223
2016-01-16,1.20801,1.30816,1.16801,1.22853,3402080.20833333
2016-01-17,1.22029,1.32883,1.20777,1.32883,1712273.71527778
2016-01-18,1.32747,1.5429,1.32222,1.42068,2641140.10452962
2016-01-19,1.42634,1.46469,1.30501,1.37321,3711199.34027778
2016-01-20,1.37139,1.61924,1.35371,1.53375,2258942.29166667
2016-01-21,1.53182,1.58549,1.48669,1.5511,2604236.87719298
2016-01-22,1.55357,1.58146,1.46588,1.49977,1602193.54166667
2016-01-23,1.50127,2.03012,1.49605,1.99294,3397400.10416667
2016-01-24,1.97267,2.29842,1.90054,2.14837,9849305.13888889
