date,open,high,low,close,volume
2019-09-17,10170.0000,10170.0000,10170.0000,10170.0000,0.00200000
2019-09-18,10170.0000,10170.0000,10170.0000,10170.0000,0.00000000
2019-09-19,10170.0000,10170.0000,10170.0000,10170.0000,0.00000000
2019-09-20,10170.0000,10170.0000,10170.0000,10170.0000,0.00000000
2019-09-21,10170.0000,10170.0000,10170.0000,10170.0000,0.00000000
2019-09-22,10170.0000,10170.0000,10170.0000,10170.0000,0.00000000
2019-09-23,10170.0000,10170.0000,10170.0000,10170.0000,0.01000000
2019-09-24,9676.9800,9676.9800,7895.0200,8570.8600,81.19310100
2019-09-25,8548.7000,8723.6400,8268.5900,8439.0200,30.19597800
2019-09-26,8408.9200,8452.4500,7746.8300,8059.8600,41.97769400
2019-09-27,8095.7800,8273.2400,7870.1000,8189.2000,36.26405700
2019-09-28,8215.7500,8346.3900,8033.4800,8205.1500,27.43674300
2019-09-29,8205.7100,8215.0500,7921.9900,8053.8500,42.16643000
2019-09-30,8062.7900,8331.9200,7739.3800,8302.2900,71.59441300
2019-10-01,8313.2200,8516.0000,8197.0700,8315.8300,64.77820800
2019-10-02,8316.4100,8386.3500,8177.3000,8382.2600,36.11258900
2019-10-03,8400.0000,8405.9900,8083.1100,8236.1700,51.40132400
2019-10-04,8238.1000,8243.1300,8018.6700,8160.7600,62.79509900
2019-10-05,8150.2400,8195.2500,8030.0000,8143.9400,29.50682300
2019-10-06,8143.7100,8167.6800,7810.0000,7873.9000,77.04999700
2019-10-07,7862.6000,8300.0000,7776.0000,8214.0100,93.78834400
2019-10-08,8214.0100,8344.0300,8116.0000,8187.3900,70.91814900
2019-10-09,8188.7600,8682.7700,8119.1100,8587.4100,90.33916600
2019-10-10,8585.5300,8651.0000,8451.0200,8587.4500,72.40448000
2019-10-11,8589.7600,8804.5700,8231.7000,8266.8500,87.74775900
2019-10-12,8261.9600,8404.9400,8261.9600,8305.3000,27.42419400
2019-10-13,8301.2900,8466.6800,8189.5300,8284.3100,46.98745200
2019-10-14,8280.1900,8389.8200,8222.2000,8351.6300,77.11759200
2019-10-15,8351.6300,8404.8500,8115.5900,8161.8700,78.16537600
2019-10-16,8161.8700,8177.1300,7925.0100,7999.4300,102.17717800
2019-10-17,7999.8500,8125.9800,7936.8600,8073.9400,91.14453200
2019-10-18,8077.4700,8116.9900,7826.9700,7955.7300,155.69123900
2019-10-19,7955.3000,8092.4400,7883.5600,7950.0000,104.55249000
2019-10-20,7958.2500,8307.0400,7700.0000,8234.0300,157.96825300
2019-10-21,8235.7900,8345.1200,8156.9400,8216.1900,105.28225600
2019-10-22,8213.4800,8300.0000,8003.0000,8029.5900,148.06995100
2019-10-23,8029.5900,8056.4100,7350.0000,7476.1000,389.24461600
2019-10-24,7476.1000,7500.0300,7359.0800,7430.0000,243.02408800
2019-10-25,7430.0000,8780.0000,7383.5400,8672.5200,552.19869300
2019-10-26,8666.9000,10368.4800,8222.0000,9253.3900,670.53097400
2019-10-27,9253.3900,9808.0800,9100.0000,9556.2300,483.55304000
2019-10-28,9550.8100,9919.2800,9201.2400,9215.4600,431.91558800
2019-10-29,9221.0700,9562.2800,9102.9000,9427.9800,437.57326500
2019-10-30,9427.8200,9427.8300,9002.1000,9160.8700,380.28273300
2019-10-31,9162.7700,9411.4300,8955.1200,9155.7900,387.16933100
2019-11-01,9153.7100,9292.3600,9055.5900,9248.5900,200.13480300
2019-11-02,9249.0000,9372.8200,9202.8600,9309.7800,98.95128300
2019-11-03,9310.0000,9375.4600,9080.2700,9204.5700,72.38439900
2019-11-04,9203.6300,9555.0200,9132.9500,9417.7600,119.06119400
2019-11-05,9415.0400,9476.2900,9185.0200,9303.9500,115.10551700
2019-11-06,9318.6400,9444.7500,9252.2200,9339.0200,90.62590200
2019-11-07,9342.6900,9369.0000,9088.3300,9216.0000,164.82120600
2019-11-08,9202.9500,9250.2100,8666.0800,8773.0100,321.13649700
2019-11-09,8765.0000,8873.7600,8729.2600,8812.9900,116.01180500
2019-11-10,8804.6400,9135.3200,8751.7300,9041.9100,119.17350500
2019-11-11,9050.0000,9071.1700,8613.0000,8726.1800,149.39172900
2019-11-12,8707.6000,8863.5000,8563.0800,8811.5500,164.74094600
2019-11-13,8822.2400,8835.0400,8707.9500,8766.7800,85.25318300
2019-11-14,8773.0800,8784.5100,8566.8400,8637.1000,126.89706800
2019-11-15,8632.9500,8766.0000,8388.0000,8459.0700,221.74620500
2019-11-16,8463.7900,8528.4400,8430.7700,8484.0700,50.60777100
2019-11-17,8485.8300,8627.5600,8373.9600,8508.2600,89.35715200
2019-11-18,8495.7200,8501.5800,8043.0000,8175.1400,173.56499000
2019-11-19,8170.5200,8196.2700,7993.4600,8123.9300,136.46038400
2019-11-20,8123.9200,8219.0000,8037.7700,8083.9500,120.56125500
2019-11-21,8083.9800,8113.2900,7500.0000,7619.6800,411.33142800
2019-11-22,7619.6800,7716.2400,6801.0000,7286.8900,733.62342100
2019-11-23,7284.7600,7359.1600,7105.0000,7324.2300,145.56872000
2019-11-24,7335.0000,7341.0000,6870.5800,6904.0500,273.43064300
2019-11-25,6902.6000,7379.7100,6534.3100,7129.8200,391.32584900
2019-11-26,7126.1000,7336.5700,7022.5100,7173.0000,209.09584800
2019-11-27,7173.0000,7673.0800,6854.0200,7518.7400,443.55447200
2019-11-28,7533.3900,7648.4700,7342.1300,7430.2300,232.15059600
2019-11-29,7419.2300,7868.9300,7410.1500,7758.9500,225.12956900
2019-11-30,7753.6800,7810.7800,7460.3000,7556.2000,240.84522300
2019-12-01,7551.5100,7551.5100,7239.1700,7400.4000,272.19434800
2019-12-02,7410.4100,7425.2200,7163.2000,7305.0000,262.79042300
2019-12-03,7305.0000,7407.7500,7236.6000,7297.4900,284.93811200
2019-12-04,7296.0800,7769.2000,7083.5200,7200.4800,395.96375300
2019-12-05,7201.4900,7486.9000,7154.0700,7396.3600,299.64882000
2019-12-06,7382.5500,7600.0000,7309.1300,7548.1200,210.83204600
2019-12-07,7538.7800,7631.5800,7480.6600,7503.1800,148.31584000
2019-12-08,7505.6500,7577.1400,7390.3100,7522.8500,92.06856700
2019-12-09,7522.1600,7662.1000,7291.2800,7346.7600,191.70199900
2019-12-10,7338.9900,7399.1600,7170.0000,7228.5100,182.42976000
2019-12-11,7225.9900,7272.5300,7129.0000,7203.2500,100.02893100
2019-12-12,7203.2500,7290.8100,7083.5200,7191.1600,243.60760200
2019-12-13,7196.2700,7310.2400,7186.3200,7253.5400,121.80190500
2019-12-14,7253.5400,7268.6700,6994.4200,7063.8600,179.41978500
2019-12-15,7063.0000,7200.4000,7013.1300,7122.2100,188.71385200
2019-12-16,7123.2700,7144.2700,6831.6600,6884.0800,233.11394500
2019-12-17,6881.0000,6937.2100,6555.0000,6619.0300,366.81551000
2019-12-18,6621.6500,7439.9900,6438.1000,7284.4000,594.70008800
2019-12-19,7286.2000,7377.6400,7050.0000,7150.6800,303.34706600
2019-12-20,7150.6800,7214.7100,7082.3500,7185.6800,200.88548300
2019-12-21,7186.4000,7186.6800,7116.8100,7139.8600,99.81565400
2019-12-22,7139.8600,7518.8000,7127.6400,7508.9300,271.72944900
2019-12-23,7512.2900,7692.2900,7251.1400,7316.9000,666.74711200
2019-12-24,7315.4800,7424.9900,7159.5500,7260.6600,251.50009600
2019-12-25,7253.9700,7260.8400,7117.0900,7194.8100,125.05572700
2019-12-26,7201.5900,7428.9000,7153.5600,7196.7100,544.44043100
2019-12-27,7190.4200,7248.9900,7065.7100,7243.1900,119.94776500
2019-12-28,7247.9400,7342.7300,7231.5100,7298.7300,239.17818300
2019-12-29,7291.2000,7500.0000,7273.5200,7382.7300,103.91558200
2019-12-30,7380.0000,7380.0000,7203.2500,7223.4000,118.77032100
2019-12-31,7216.3200,7295.3000,7119.0300,7170.1400,91.89039800
2020-01-01,7157.8900,7230.2000,7152.4000,7179.6200,82.11783600
2020-01-02,7172.8500,7186.3900,6906.3300,6946.6400,134.84671900
2020-01-03,6946.4900,7400.0000,6855.5100,7322.7400,200.07648300
2020-01-04,7336.1400,7392.8800,7262.6400,7349.4500,97.31528100
2020-01-05,7349.1500,7488.9300,7321.7700,7353.9700,187.05965600
2020-01-06,7346.5100,7798.1400,7341.3700,7763.0700,249.91843100
2020-01-07,7768.4500,8208.6300,7742.7400,8164.7600,479.76007600
2020-01-08,8158.7400,8468.5600,7874.8900,8026.2700,448.84650700
2020-01-09,8045.3400,8045.3400,7750.6700,7819.0300,209.09944900
2020-01-10,7818.6400,8194.3600,7676.7600,8186.8000,303.35689000
2020-01-11,8200.0000,8300.4700,7999.9000,8021.1200,254.53881500
2020-01-12,8015.8800,8186.7200,7961.0100,8186.3400,146.95027200
2020-01-13,8183.5900,8188.9500,8034.2300,8101.4900,116.08812200
