label,timeframe,start,end,years,trades,wins,losses,win_rate,profit_factor,net_profit,net_profit_pct,cagr_pct,max_dd_pct,sharpe,avg_trade_pct,avg_win_pct,avg_loss_pct,tp_exits,sl_exits,long_trades,long_wr,long_pnl,short_trades,short_wr,short_pnl,exposure_pct,avg_bars_held
"best config, 2017+",1d,2017-01-01,2026-09-10,9.69,82,5,77,6.1,1.725,4120.45,4.12,0.42,-3.11,0.35,0.5025,19.602,-0.738,5,77,39,10.3,6726.88,43,2.3,-2606.43,6.98,3.0
